listing_id,date
13734276,2017-04-17
13734276,2017-04-23
199681,2011-08-27
199681,2011-09-18
199681,2011-09-27
199681,2011-10-07
199681,2011-10-14
199681,2011-10-19
199681,2011-10-30
199681,2011-11-11
199681,2011-11-21
199681,2011-11-25
199681,2011-11-28
199681,2011-12-10
199681,2011-12-30
199681,2012-01-14
199681,2012-01-17
199681,2012-01-26
199681,2012-02-02
199681,2012-02-12
199681,2012-02-15
199681,2012-02-21
199681,2012-02-27
199681,2012-03-01
199681,2012-03-06
199681,2012-03-18
199681,2012-03-21
199681,2012-03-28
199681,2012-04-01
199681,2012-04-23
199681,2012-05-06
199681,2012-05-07
199681,2012-05-08
199681,2012-05-11
199681,2012-05-15
199681,2012-05-22
199681,2012-05-28
199681,2012-05-30
199681,2012-06-04
199681,2012-06-07
199681,2012-06-08
199681,2012-06-17
199681,2012-06-22
199681,2012-06-29
199681,2012-07-02
199681,2012-07-07
199681,2012-07-17
199681,2012-07-25
199681,2012-07-27
199681,2012-08-07
199681,2012-10-09
199681,2012-11-19
199681,2012-12-02
199681,2014-07-22
199681,2014-07-27
199681,2014-07-28
199681,2014-08-01
199681,2014-08-02
199681,2014-08-03
199681,2014-08-04
199681,2014-08-08
199681,2014-08-11
199681,2014-08-15
199681,2014-08-17
199681,2014-08-19
199681,2014-08-31
199681,2014-09-05
199681,2014-09-13
199681,2014-09-20
199681,2014-09-27
199681,2014-09-28
199681,2014-10-03
199681,2014-10-18
199681,2015-01-01
199681,2015-01-04
199681,2015-01-10
199681,2015-04-12
199681,2015-05-16
199681,2015-05-30
199681,2015-06-14
199681,2015-07-04
199681,2015-07-05
199681,2015-08-01
199681,2015-08-02
199681,2015-09-21
199681,2015-10-18
199681,2016-05-08
199681,2016-06-06
199681,2016-06-11
199681,2016-06-19
199681,2016-06-26
199681,2016-07-04
199681,2016-07-31
199681,2016-08-27
199681,2016-09-18
14075038,2016-08-19
14075038,2016-09-19
14075038,2016-10-10
14075038,2016-10-18
14075038,2016-11-06
14075038,2017-03-19
14075038,2017-04-02
14075038,2017-04-24
9014565,2016-03-06
9014565,2016-03-16
9014565,2016-03-22
9014565,2016-04-05
9014565,2016-04-10
9014565,2016-04-24
9014565,2016-04-30
9014565,2016-05-08
9014565,2016-05-12
9014565,2016-05-14
9014565,2016-05-19
9014565,2016-05-22
9014565,2016-05-25
9014565,2016-05-30
9014565,2016-06-06
9014565,2016-06-09
9014565,2016-06-12
